transaction_id,txn_date,txn_time,customer_id,counterparty_name,currency_pair,amount_eur,country,channel,customer_risk_rating
TXN-004252,2026-03-12,16:43:48,CUST-0090,Carter Ltd,EUR/JPY,9097.58,BE,Branch,Low
TXN-003674,2026-03-23,16:13:32,CUST-0207,Johnson Ltd,EUR/USD,901.41,PL,Branch,Medium
TXN-001567,2026-03-30,21:46:03,CUST-0033,"Jones, Torres and Blackburn",USD/JPY,3020.11,US,Branch,Medium
TXN-000830,2026-05-06,08:50:26,CUST-0081,Brooks and Sons,EUR/JPY,1738.79,BE,Branch,Low
TXN-004196,2026-01-08,13:57:12,CUST-0099,Heath-Andersen,EUR/JPY,3000.21,NL,API,Medium
TXN-002894,2026-04-21,16:35:51,CUST-0246,"Holland, Dixon and Martin",EUR/CHF,7379.3,IT,Online,Low
TXN-000133,2026-02-08,07:28:06,CUST-0244,"Bentley, Byrd and Orr",GBP/USD,2135.76,PL,API,Low
TXN-000735,2026-04-21,07:12:06,CUST-0010,Branch and Sons,EUR/USD,3161.41,US,API,Low
TXN-004731,2026-05-05,15:41:57,CUST-0196,"Li, Mason and Jacobson",USD/JPY,57963.72,KP,Online,Low
TXN-001706,2026-06-09,14:59:42,CUST-0125,Martin LLC,EUR/USD,2162.96,DE,Branch,Low
TXN-004790,2026-03-17,18:34:51,CUST-0271,Webb-Murphy,EUR/JPY,20000.0,FR,Branch,Low
TXN-001671,2026-06-30,08:38:53,CUST-0191,"Liu, Buchanan and Meyer",EUR/CHF,9156.28,DE,API,Medium
TXN-003479,2026-03-07,08:28:01,CUST-0037,Tran Inc,EUR/USD,593.86,IT,Branch,Low
TXN-003938,2026-03-11,08:12:13,CUST-0271,Ramirez Ltd,EUR/CHF,116.65,ES,Online,Low
TXN-000812,2026-04-29,17:14:41,CUST-0263,"Wilson, Sweeney and Wong",EUR/CHF,2372.94,ES,API,High
TXN-000152,2026-01-29,20:57:31,CUST-0235,"Simmons, Meadows and Griffin",USD/JPY,867.76,GB,API,Low
TXN-002079,2026-02-19,16:35:14,CUST-0220,Smith PLC,EUR/CHF,8965.01,US,Branch,Low
TXN-003155,2026-05-22,07:04:53,CUST-0101,Rodriguez-White,GBP/USD,230.17,NL,Online,High
TXN-000388,2026-06-12,07:00:28,CUST-0091,Davis PLC,GBP/USD,1696.77,ES,Online,Medium
TXN-001042,2026-05-03,11:18:31,CUST-0005,Wheeler-Austin,EUR/USD,5384.8,IT,Branch,Low
TXN-003751,2026-04-01,10:06:11,CUST-0140,"Bell, Peterson and Carroll",EUR/GBP,2984.57,PL,Branch,Medium
TXN-003467,2026-06-12,20:53:04,CUST-0119,Young Inc,EUR/CHF,7563.48,BE,API,High
TXN-002415,2026-05-09,19:11:46,CUST-0148,"Smith, Morgan and Young",EUR/USD,944.64,PL,API,High
TXN-002909,2026-06-03,14:55:35,CUST-0240,Reed Ltd,EUR/GBP,6267.43,ES,Online,Medium
TXN-002226,2026-02-09,12:38:02,CUST-0033,Welch-Suarez,USD/JPY,168.95,DE,API,Medium
TXN-002012,2026-01-31,09:09:18,CUST-0083,Rojas-Smith,EUR/GBP,5608.15,DE,Branch,Low
TXN-002821,2026-06-02,16:00:20,CUST-0123,"Mclaughlin, Collins and Lawrence",GBP/USD,7156.75,IT,API,Medium
TXN-003500,2026-03-08,12:48:15,CUST-0108,Martinez Ltd,GBP/USD,2981.57,DE,Online,Low
TXN-000795,2026-03-06,15:39:24,CUST-0024,"Barnes, Johnson and Schmitt",GBP/USD,1660.79,IE,Branch,Low
TXN-000764,2026-05-10,19:19:27,CUST-0040,Ward-Nelson,EUR/CHF,1704.36,NL,API,Low
TXN-003680,2026-03-08,14:17:29,CUST-0245,"Jones, Martinez and Smith",EUR/JPY,2154.27,IT,API,Low
TXN-000811,2026-04-19,19:23:39,CUST-0217,"Chavez, Jones and Williams",EUR/GBP,1633.12,GB,Branch,Medium
TXN-001648,2026-05-03,16:50:32,CUST-0116,"Roach, Browning and Jordan",EUR/JPY,1070.94,DE,API,High
TXN-002866,2026-02-03,16:07:19,CUST-0071,Brown-Stout,EUR/JPY,2914.02,GB,API,Low
TXN-002355,2026-05-04,18:39:19,CUST-0031,Henderson LLC,EUR/USD,10932.11,BE,API,Medium
TXN-001035,2026-02-20,08:33:32,CUST-0221,Bell-Bennett,EUR/GBP,1500.48,US,Branch,Medium
TXN-001774,2026-04-23,18:08:14,CUST-0053,Callahan PLC,EUR/CHF,2327.49,PL,Online,Low
TXN-004452,2026-05-01,10:05:55,CUST-0016,"Leon, Hale and Winters",EUR/GBP,4991.43,BE,Online,Medium
TXN-002570,2026-04-26,14:15:33,CUST-0181,Smith-Howard,GBP/USD,1848.57,BE,Branch,High
TXN-001296,2026-05-24,11:30:18,CUST-0114,Andrews and Sons,EUR/CHF,1201.99,IT,API,Low
TXN-000469,2026-01-15,09:16:59,CUST-0294,Brown-Shaw,EUR/GBP,439.5,DE,API,Medium
TXN-002303,2026-04-28,10:16:18,CUST-0154,"Crane, James and Ross",USD/JPY,1613.83,BE,Online,Medium
TXN-002192,2026-02-27,12:13:03,CUST-0292,Wilson and Sons,EUR/CHF,2191.54,IT,Branch,Low
TXN-000486,2026-06-28,10:39:10,CUST-0262,Jones-Fox,EUR/CHF,125.67,PL,Online,Low
TXN-004833,2026-03-13,14:06:26,CUST-0132,Hernandez Inc,GBP/USD,50000.0,DE,API,High
TXN-004625,2026-01-12,11:38:32,CUST-0238,Rodriguez Ltd,EUR/JPY,9834.39,PL,Branch,Low
TXN-004652,2026-04-18,20:11:15,CUST-0007,Holt LLC,EUR/CHF,9774.13,PL,Branch,Low
TXN-000091,2026-03-06,17:48:46,CUST-0098,"Turner, Riggs and Roman",EUR/CHF,2469.93,BE,API,Medium
TXN-000878,2026-04-07,20:38:22,CUST-0064,Khan LLC,EUR/JPY,12189.44,ES,Online,Low
TXN-002953,2026-01-02,21:32:57,CUST-0269,"Cain, Rodriguez and Gonzales",USD/JPY,5511.39,US,Branch,Medium
TXN-000027,2026-01-07,07:15:30,CUST-0102,Baker and Sons,USD/JPY,875.2,DE,Online,High
TXN-000654,2026-02-26,18:18:16,CUST-0229,"Leach, Harris and Herrera",EUR/GBP,1270.56,ES,Online,High
TXN-001766,2026-06-18,15:51:19,CUST-0051,"Williams, Reyes and Miller",EUR/CHF,4330.72,NL,Branch,Medium
TXN-003801,2026-05-10,10:50:42,CUST-0232,"Bennett, Ford and Sanchez",EUR/JPY,2359.25,PL,Branch,Medium
TXN-002019,2026-03-06,10:47:48,CUST-0105,Watson-Roberts,EUR/JPY,750.74,PL,Branch,High
TXN-003653,2026-03-30,19:23:49,CUST-0298,Jones PLC,EUR/USD,2399.49,IT,API,Low
TXN-001306,2026-06-04,11:30:29,CUST-0191,Taylor Group,EUR/GBP,1910.56,PL,Branch,Medium
TXN-000997,2026-04-11,08:33:46,CUST-0179,Durham-Shaw,GBP/USD,697.46,IT,Branch,Medium
TXN-004306,2026-04-09,13:14:25,CUST-0201,Guzman LLC,EUR/CHF,3784.07,IT,API,Low
TXN-002719,2026-01-10,09:36:53,CUST-0287,"Rivera, Allen and Ryan",EUR/USD,528.11,FR,Branch,High
TXN-000255,2026-03-16,13:24:49,CUST-0198,Roberts-Landry,EUR/USD,4223.85,IE,API,Low
TXN-002139,2026-06-22,11:31:21,CUST-0200,Wolf Ltd,EUR/JPY,1140.35,BE,Branch,Low
TXN-002670,2026-02-03,11:43:03,CUST-0213,Sanders Inc,GBP/USD,1934.74,PL,Online,Medium
TXN-004242,2026-02-04,15:22:49,CUST-0223,Bowers-Raymond,USD/JPY,7050.66,IE,API,High
TXN-002438,2026-06-03,19:51:04,CUST-0055,Bowers Group,EUR/USD,499.22,IT,Branch,Medium
TXN-001243,2026-03-05,19:34:18,CUST-0141,"Robinson, Clark and Klein",GBP/USD,5269.19,GB,API,Medium
TXN-003425,2026-02-15,16:57:14,CUST-0159,Glover-Barrett,GBP/USD,5532.52,DE,API,Low
TXN-001814,2026-05-15,11:37:20,CUST-0182,"Smith, Griffith and Tucker",EUR/CHF,174.56,FR,Online,Low
TXN-000473,2026-02-08,16:06:11,CUST-0259,Moody-Taylor,EUR/JPY,716.2,IT,API,Medium
TXN-001175,2026-02-15,11:56:04,CUST-0172,Decker-Dudley,EUR/GBP,314.15,IE,API,Medium
TXN-000721,2026-02-05,10:11:53,CUST-0237,Landry Ltd,EUR/JPY,1076.62,BE,Branch,Low
TXN-002806,2026-03-08,07:50:44,CUST-0216,"Allen, Lewis and Mullins",USD/JPY,939.95,DE,Branch,Low
TXN-002649,2026-04-12,13:59:19,CUST-0260,Moore-Andrews,EUR/CHF,7441.71,IE,Branch,Low
TXN-000070,2026-04-27,08:20:16,CUST-0282,Hancock Inc,GBP/USD,3016.14,IE,Online,High
TXN-002459,2026-06-02,21:29:31,CUST-0243,"Wallace, Roman and Lawson",EUR/CHF,1514.35,PL,Branch,Medium
TXN-004492,2026-06-13,07:56:27,CUST-0240,Allen Ltd,EUR/JPY,22813.33,BE,API,Medium
TXN-001544,2026-01-22,07:00:58,CUST-0050,Washington Group,EUR/USD,2322.86,GB,Branch,Low
TXN-003549,2026-04-28,11:53:51,CUST-0112,Rivas-Johnson,EUR/GBP,6832.02,FR,Branch,Low
TXN-003978,2026-06-05,20:13:15,CUST-0045,"Moore, Frye and Zavala",EUR/USD,4643.59,NL,Online,Low
TXN-003661,2026-01-20,14:03:32,CUST-0189,Hoffman-Webb,EUR/JPY,959.8,FR,Online,Low
TXN-000466,2026-02-24,09:11:10,CUST-0264,Cole-Palmer,GBP/USD,1560.42,NL,API,Medium
TXN-004191,2026-01-16,10:50:31,CUST-0251,Francis-Mann,USD/JPY,738.74,US,Branch,Low
TXN-004114,2026-01-03,10:34:42,CUST-0161,Ramirez Group,EUR/JPY,2239.06,DE,Online,High
TXN-001601,2026-02-17,08:02:24,CUST-0208,"Wagner, Walker and Roberts",EUR/USD,3246.26,FR,API,Low
TXN-001198,2026-05-04,18:21:55,CUST-0149,Clay Group,EUR/USD,1276.48,BE,Online,Medium
TXN-001421,2026-04-16,20:09:55,CUST-0038,Carrillo-Todd,EUR/GBP,1157.5,ES,API,High
TXN-000110,2026-02-25,13:28:56,CUST-0059,Johnson-Doyle,EUR/GBP,1841.59,PL,Branch,Low
TXN-001045,2026-01-31,09:25:02,CUST-0077,Rivera and Sons,GBP/USD,1817.79,FR,Online,Low
TXN-000427,2026-05-14,08:01:24,CUST-0217,Johnson-Wood,EUR/GBP,8907.41,IE,Online,Medium
TXN-000916,2026-01-31,08:23:02,CUST-0117,"Herrera, Jensen and Ramirez",USD/JPY,601.75,GB,Online,Low
TXN-000585,2026-05-13,15:25:47,CUST-0022,"Patel, Erickson and Evans",EUR/USD,1941.19,FR,API,Medium
TXN-004687,2026-04-04,16:23:05,CUST-0214,Davis Ltd,EUR/JPY,9157.14,FR,Branch,Medium
TXN-003538,2026-04-26,21:58:29,CUST-0115,"Wallace, Dixon and Young",EUR/CHF,2092.88,BE,Online,Medium
TXN-004260,2026-06-27,15:02:18,CUST-0097,Rasmussen Group,EUR/USD,32861.31,FR,API,Low
TXN-004778,2026-03-30,14:35:52,CUST-0018,Simmons PLC,EUR/CHF,10000.0,BE,API,Low
TXN-002881,2026-03-26,10:33:40,CUST-0039,"Henry, Edwards and Bartlett",EUR/CHF,1162.0,FR,Online,Medium
TXN-003913,2026-03-26,09:27:44,CUST-0121,"Molina, Rodriguez and Jackson",EUR/GBP,4241.89,ES,Online,Medium
TXN-001832,2026-02-19,12:19:15,CUST-0271,"Osborne, Harrison and Hunt",EUR/JPY,788.19,US,API,Low
TXN-003027,2026-06-22,09:38:22,CUST-0125,"Scott, Sims and Munoz",EUR/CHF,15704.3,US,Branch,Low
TXN-004602,2026-03-03,12:27:41,CUST-0158,Williams PLC,GBP/USD,9606.38,BE,API,Medium
TXN-004555,2026-03-04,11:20:03,CUST-0282,"Daniels, Ward and Reynolds",GBP/USD,855.63,US,Online,High
TXN-000178,2026-06-08,17:01:31,CUST-0293,Walker-Jones,EUR/CHF,1029.94,IT,API,Medium
TXN-002808,2026-02-04,15:09:00,CUST-0052,Martin LLC,EUR/JPY,576.48,US,Branch,Low
TXN-001599,2026-05-23,12:32:24,CUST-0145,Williams Ltd,EUR/GBP,561.88,NL,Online,Low
TXN-002374,2026-04-21,15:56:25,CUST-0047,Glover-Hammond,EUR/CHF,4437.7,DE,Branch,Medium
TXN-001498,2026-01-23,08:25:36,CUST-0062,Smith-Mills,EUR/CHF,3159.84,ES,API,High
TXN-000578,2026-02-18,08:08:11,CUST-0141,Brooks-Hatfield,EUR/USD,24329.56,DE,API,Medium
TXN-001565,2026-04-16,15:40:18,CUST-0152,"Paul, Zamora and Short",EUR/GBP,537.91,BE,Branch,Medium
TXN-002305,2026-01-10,15:30:32,CUST-0094,Smith and Sons,USD/JPY,1998.34,IT,Online,Medium
TXN-004020,2026-01-31,08:53:26,CUST-0162,"Santos, Lee and Jones",EUR/USD,2555.36,IT,API,Low
TXN-003444,2026-04-04,15:54:20,CUST-0294,Perez-Harmon,EUR/JPY,1507.65,IT,API,Medium
TXN-000094,2026-05-04,19:18:47,CUST-0085,Newton and Sons,GBP/USD,1816.48,NL,Online,High
TXN-003264,2026-05-04,17:08:01,CUST-0255,Thomas-Edwards,USD/JPY,4749.31,BE,Online,Medium
TXN-003933,2026-04-09,13:58:03,CUST-0118,"Edwards, Brooks and Grimes",USD/JPY,1323.29,NL,Branch,Low
TXN-002535,2026-01-29,07:49:33,CUST-0086,"Gonzales, Davis and Griffin",GBP/USD,555.85,BE,Branch,Low
TXN-001058,2026-02-17,07:10:36,CUST-0140,Marshall-Perez,EUR/GBP,2193.87,FR,API,Medium
TXN-003706,2026-06-08,12:29:59,CUST-0009,Robles PLC,EUR/CHF,309.12,NL,Branch,High
TXN-001293,2026-01-04,18:53:34,CUST-0213,"Parks, Johnson and Love",USD/JPY,1860.69,IE,Online,Medium
TXN-003566,2026-01-30,09:01:49,CUST-0066,Johnston Ltd,EUR/GBP,1777.38,GB,API,Low
TXN-000803,2026-03-05,19:31:43,CUST-0214,Griffin Group,EUR/USD,2027.14,GB,Branch,Medium
TXN-004325,2026-01-01,17:08:01,CUST-0225,Archer and Sons,EUR/GBP,2050.82,DE,API,High
TXN-001821,2026-03-14,20:38:07,CUST-0255,Lane Ltd,EUR/CHF,762.55,NL,Branch,Medium
TXN-000677,2026-06-27,09:13:09,CUST-0214,Mendez-Mayer,EUR/CHF,22751.67,US,Branch,Medium
TXN-002703,2026-01-13,14:37:08,CUST-0019,"Nguyen, Mccoy and Price",EUR/GBP,381.82,GB,Branch,Low
TXN-004368,2026-05-15,08:36:55,CUST-0095,Dawson-Rush,EUR/GBP,1427.07,IT,Online,High
TXN-004559,2026-03-18,14:46:14,CUST-0048,"Hull, Mcgrath and Thomas",EUR/JPY,2661.19,US,Branch,Low
TXN-001546,2026-03-28,18:11:18,CUST-0229,Stephens LLC,GBP/USD,2539.53,US,Online,High
TXN-004036,2026-03-17,10:07:43,CUST-0054,Hall-Gillespie,EUR/JPY,35020.61,US,Online,High
TXN-004540,2026-03-10,09:44:40,CUST-0035,Gutierrez-Dudley,EUR/CHF,7422.04,PL,Branch,Low
TXN-001176,2026-03-05,14:07:02,CUST-0001,Warner-Phillips,EUR/USD,1063.93,US,API,High
TXN-004344,2026-06-11,13:53:10,CUST-0221,"Schmidt, Fuller and Johnson",EUR/CHF,8146.66,IE,API,Medium
TXN-004484,2026-04-09,12:24:39,CUST-0222,Taylor Inc,EUR/GBP,769.18,BE,Online,High
TXN-001946,2026-04-20,20:37:01,CUST-0044,Brown LLC,EUR/JPY,2206.59,IT,Online,Low
TXN-000622,2026-06-07,11:58:23,CUST-0115,Morris-Brewer,EUR/JPY,4674.31,DE,Online,Medium
TXN-000643,2026-03-08,07:40:30,CUST-0156,Green LLC,USD/JPY,1197.09,BE,Online,Medium
TXN-003086,2026-01-08,19:50:15,CUST-0236,Brown and Sons,EUR/JPY,5926.32,NL,Branch,Low
TXN-002500,2026-05-07,17:24:53,CUST-0022,"Johnson, Collier and Powers",USD/JPY,4874.51,IT,Online,Medium
TXN-000044,2026-06-26,20:40:15,CUST-0039,Allen-Allen,EUR/USD,912.04,BE,API,Medium
TXN-000932,2026-06-15,21:58:29,CUST-0047,Moore-Ayala,GBP/USD,1680.32,NL,API,Medium
TXN-000211,2026-03-08,17:23:44,CUST-0294,"Pierce, Bell and Chavez",EUR/GBP,6169.74,IE,Online,Medium
TXN-000355,2026-04-12,14:31:57,CUST-0060,"Fisher, Wilson and Brown",EUR/CHF,9997.59,NL,Branch,Medium
TXN-004369,2026-01-24,19:50:45,CUST-0293,Gomez Group,EUR/GBP,3505.97,NL,API,Medium
TXN-000590,2026-01-30,18:28:40,CUST-0064,"Patton, Parsons and Lane",GBP/USD,13182.68,GB,Online,Low
TXN-001021,2026-03-23,19:24:11,CUST-0025,"Buchanan, Walker and Chapman",GBP/USD,1119.29,DE,API,Medium
TXN-001223,2026-05-07,08:51:36,CUST-0032,Smith LLC,USD/JPY,480.54,FR,API,Low
TXN-000368,2026-04-17,16:41:05,CUST-0165,Gutierrez Group,EUR/GBP,416.07,NL,Branch,Low
TXN-003140,2026-04-08,18:42:09,CUST-0212,Davis-White,USD/JPY,1112.82,ES,Online,High
TXN-003625,2026-02-25,20:36:41,CUST-0105,Montes-Nguyen,GBP/USD,709.1,PL,Branch,High
TXN-003611,2026-01-24,14:00:29,CUST-0024,"Johnson, Walters and Smith",USD/JPY,6743.3,IE,Online,Low
TXN-003114,2026-01-14,20:37:47,CUST-0238,Allen Inc,EUR/USD,2500.6,FR,Online,Low
TXN-001962,2026-03-21,12:40:37,CUST-0218,Harris-Martinez,EUR/USD,8239.14,GB,Online,Medium
TXN-001910,2026-02-25,19:52:11,CUST-0036,"Schneider, Porter and Hanna",EUR/CHF,5491.84,PL,API,Low
TXN-002956,2026-06-02,09:34:17,CUST-0185,"Gonzalez, Lopez and Williams",EUR/JPY,289.58,IE,Branch,Medium
TXN-004435,2026-01-12,09:15:49,CUST-0190,Crawford and Sons,EUR/USD,245.31,IT,Online,Medium
TXN-002581,2026-03-14,18:59:36,CUST-0117,Wood LLC,EUR/USD,6245.75,IE,Online,Low
TXN-001619,2026-03-29,15:40:53,CUST-0075,"Mcintosh, Melton and Wilkins",EUR/CHF,5542.57,BE,Online,Low
TXN-004782,2026-01-22,21:58:23,CUST-0029,Mcdonald and Sons,EUR/CHF,15000.0,ES,API,High
TXN-001205,2026-04-09,18:51:06,CUST-0141,Combs PLC,EUR/JPY,9983.02,IT,Branch,Medium
TXN-004788,2026-01-02,07:00:02,CUST-0266,"Lawrence, Fleming and Drake",GBP/USD,15000.0,NL,Online,Medium
TXN-001685,2026-05-15,14:41:33,CUST-0278,Higgins Inc,GBP/USD,3145.54,IT,API,Medium
TXN-001375,2026-03-16,09:55:10,CUST-0057,Valenzuela-Greene,EUR/CHF,1408.9,BE,Branch,Low
TXN-002532,2026-04-17,11:57:26,CUST-0232,Allen-Peterson,EUR/JPY,1080.77,ES,Online,Medium
TXN-000545,2026-05-26,17:11:35,CUST-0270,"Jacobson, Singleton and King",EUR/CHF,1946.35,FR,API,Low
TXN-003506,2026-04-25,11:24:00,CUST-0277,Simpson-Roy,GBP/USD,1516.59,NL,Online,Medium
TXN-000927,2026-03-14,10:14:18,CUST-0036,Brady LLC,EUR/CHF,1760.9,IT,API,Low
TXN-000107,2026-03-19,14:41:01,CUST-0023,"Wright, Garcia and Deleon",EUR/USD,1609.46,PL,Branch,Medium
TXN-001607,2026-01-14,12:13:41,CUST-0082,Foster-Duncan,EUR/GBP,1233.72,GB,Branch,Low
TXN-000658,2026-01-18,14:59:12,CUST-0092,Chavez PLC,USD/JPY,158.05,US,Branch,High
TXN-003033,2026-02-23,18:49:35,CUST-0133,Lopez Group,GBP/USD,2169.99,GB,Branch,Medium
TXN-003725,2026-04-15,12:29:33,CUST-0160,Reyes and Sons,USD/JPY,2097.59,DE,Branch,High
TXN-001056,2026-01-12,16:03:50,CUST-0067,Watson Group,EUR/CHF,760.59,NL,Online,High
TXN-002657,2026-02-03,18:14:37,CUST-0111,Myers-Colon,GBP/USD,4542.47,DE,Branch,Medium
TXN-002030,2026-01-18,18:55:25,CUST-0054,Sullivan Group,EUR/JPY,5075.89,PL,Branch,High
TXN-001919,2026-02-24,18:26:56,CUST-0291,Jackson Inc,EUR/GBP,420.05,BE,Online,Low
TXN-001216,2026-06-24,18:58:46,CUST-0175,Petersen PLC,EUR/CHF,4680.07,DE,API,High
TXN-003245,2026-05-16,21:52:35,CUST-0136,"Johnson, Hunt and Hernandez",GBP/USD,433.88,NL,Branch,Medium
TXN-003834,2026-02-21,08:30:05,CUST-0027,Kelly-Smith,GBP/USD,1847.3,NL,Branch,High
TXN-000684,2026-06-23,21:20:14,CUST-0215,"Flores, Harper and Chambers",EUR/USD,1411.23,FR,Branch,Low
TXN-001282,2026-06-03,12:34:30,CUST-0251,"Blackwell, James and Hogan",GBP/USD,15238.16,IT,Online,Low
TXN-000323,2026-06-29,20:47:20,CUST-0162,Taylor and Sons,GBP/USD,923.19,IT,Branch,Low
TXN-003175,2026-04-13,11:06:14,CUST-0257,Gaines-Hudson,GBP/USD,8697.5,ES,Branch,Low
TXN-003772,2026-04-18,19:04:02,CUST-0275,"Ayala, Scott and Mcdonald",USD/JPY,1218.62,PL,Branch,Low
TXN-000839,2026-04-24,09:49:00,CUST-0186,Mckinney-Wallace,EUR/CHF,10532.9,IE,API,Low
TXN-001050,2026-06-24,15:49:55,CUST-0050,Miller-Colon,EUR/GBP,1248.8,IE,Branch,Low
TXN-003292,2026-02-14,15:30:35,CUST-0094,Ware-Williams,EUR/CHF,7161.34,ES,Online,Medium
TXN-003762,2026-05-15,07:19:18,CUST-0172,Perez-Lopez,EUR/GBP,239.49,NL,API,Medium
TXN-001823,2026-01-28,15:18:14,CUST-0295,House-Johnston,EUR/GBP,12582.68,NL,Branch,Low
TXN-002811,2026-04-02,16:37:38,CUST-0270,"Martinez, Taylor and Nichols",GBP/USD,1201.35,FR,Online,Low
TXN-002498,2026-05-20,10:45:52,CUST-0048,"Woodard, Warner and Farmer",GBP/USD,1053.43,PL,API,Low
TXN-004644,2026-02-18,08:25:07,CUST-0096,"Johnson, Jones and Miller",EUR/CHF,9500.89,IE,API,Low
TXN-003077,2026-02-07,21:55:57,CUST-0258,"Underwood, Cruz and Carpenter",EUR/CHF,184.16,ES,Branch,High
TXN-001273,2026-04-05,10:18:36,CUST-0251,"Turner, Tyler and Pierce",EUR/JPY,1976.13,IE,API,Low
TXN-003356,2026-04-13,14:38:19,CUST-0149,"Thompson, Lozano and Bailey",USD/JPY,514.83,PL,Branch,Medium
TXN-001085,2026-03-04,10:52:14,CUST-0283,Vaughn-Williams,EUR/USD,1148.57,IT,API,High
TXN-000220,2026-04-06,21:24:28,CUST-0070,Terry-Martinez,EUR/JPY,405.51,IT,Branch,High
TXN-003800,2026-06-08,09:30:11,CUST-0150,"Mcdaniel, Hale and Durham",USD/JPY,511.31,NL,Online,Medium
TXN-000292,2026-05-17,13:13:27,CUST-0184,Young Ltd,EUR/GBP,4042.84,GB,Branch,Medium
TXN-003063,2026-04-26,16:34:39,CUST-0223,"Roth, Bailey and Garcia",USD/JPY,3468.36,IT,Branch,High
TXN-001259,2026-06-04,10:28:50,CUST-0186,"Roberts, Beck and House",EUR/JPY,1027.61,US,Online,Low
TXN-002289,2026-03-01,11:58:18,CUST-0063,Fox PLC,GBP/USD,531.77,IE,Branch,Medium
TXN-002944,2026-01-05,13:10:56,CUST-0061,Murphy-Gomez,EUR/USD,1451.26,PL,Online,Low
TXN-001889,2026-06-05,19:43:23,CUST-0176,Baldwin-Garcia,EUR/USD,323.79,PL,Online,Low
TXN-003692,2026-03-31,13:09:45,CUST-0268,"Cortez, Phelps and Taylor",EUR/JPY,9009.51,PL,Branch,Medium
TXN-000136,2026-03-14,11:46:54,CUST-0286,"Lawson, Morris and Ramos",EUR/CHF,1135.13,IT,API,Medium
TXN-004339,2026-03-17,09:59:42,CUST-0007,"Clark, Bradley and Jackson",USD/JPY,997.04,ES,API,Low
TXN-001127,2026-06-15,18:50:47,CUST-0238,"Reeves, Parks and Little",EUR/JPY,460.9,IT,Online,Low
TXN-000048,2026-03-04,20:59:05,CUST-0138,"Martin, Rose and Obrien",GBP/USD,1150.56,ES,Branch,Low
TXN-004721,2026-03-03,10:17:44,CUST-0157,Ortiz and Sons,EUR/GBP,23394.96,AF,Branch,Low
TXN-000562,2026-03-30,16:41:01,CUST-0098,Wright-Davis,GBP/USD,1398.39,ES,Online,Medium
TXN-004175,2026-06-28,07:44:06,CUST-0008,"Phillips, Castro and Thompson",EUR/CHF,1153.52,IE,API,Low
TXN-001873,2026-06-25,11:25:36,CUST-0230,"Shannon, Robinson and Greene",EUR/GBP,456.29,GB,API,Low
TXN-002267,2026-05-07,13:06:41,CUST-0208,"Harvey, Turner and Foster",EUR/USD,8005.29,US,Branch,Low
TXN-000030,2026-02-04,19:29:42,CUST-0063,"Snyder, Campos and Callahan",USD/JPY,583.77,US,API,Medium
TXN-000430,2026-06-28,11:44:42,CUST-0122,Ford-Spencer,EUR/USD,5129.05,PL,Branch,High
TXN-001026,2026-03-22,20:05:40,CUST-0157,"Walker, Cunningham and Zuniga",EUR/USD,2393.06,IT,Online,Low
TXN-002111,2026-05-25,08:27:06,CUST-0003,Zavala-Coleman,EUR/USD,2365.97,ES,API,Low
TXN-001770,2026-02-21,17:25:42,CUST-0140,"Chang, Lamb and Miller",USD/JPY,3732.05,BE,API,Medium
TXN-004904,2026-05-26,14:24:42,CUST-0039,Duncan Inc,USD/JPY,5307.54,IE,Online,Medium
TXN-003905,2026-03-14,18:33:50,CUST-0292,Jones-Butler,EUR/CHF,712.75,US,API,Low
TXN-004912,2026-04-20,14:27:06,CUST-0113,Williams-Rodriguez,USD/JPY,5856.55,ES,API,Low
TXN-003128,2026-06-06,12:05:18,CUST-0063,Mack and Sons,GBP/USD,6621.2,DE,Online,Medium
TXN-000587,2026-02-06,14:53:41,CUST-0028,Whitney PLC,EUR/JPY,1593.52,PL,Online,High
TXN-001434,2026-01-11,19:08:34,CUST-0274,Perez and Sons,GBP/USD,1209.58,BE,Online,Medium
TXN-002534,2026-04-06,20:33:47,CUST-0045,Harding PLC,USD/JPY,23167.34,PL,API,Low
TXN-004608,2026-02-24,16:58:45,CUST-0134,"Bruce, Perez and Wallace",USD/JPY,9728.9,ES,Online,Medium
TXN-001062,2026-01-22,18:56:35,CUST-0189,Randall PLC,GBP/USD,230.11,ES,API,Low
TXN-003442,2026-05-26,08:44:25,CUST-0232,Zhang PLC,EUR/USD,2736.2,ES,API,Medium
TXN-000534,2026-01-28,09:31:14,CUST-0079,Mcdonald-Bird,GBP/USD,2324.24,PL,API,High
TXN-001552,2026-06-04,19:31:01,CUST-0043,"Brown, Coffey and Fuentes",USD/JPY,559.79,ES,API,Low
TXN-002681,2026-06-18,13:00:10,CUST-0024,Stafford PLC,EUR/CHF,24240.29,DE,API,Low
TXN-002281,2026-01-16,07:53:34,CUST-0284,Martin-Mcdonald,EUR/GBP,424.05,BE,Branch,Low
TXN-003246,2026-01-28,08:37:40,CUST-0175,Wilson-Robinson,USD/JPY,2372.79,FR,Online,High
TXN-001535,2026-01-11,14:26:45,CUST-0154,Perkins Ltd,USD/JPY,1402.1,DE,Online,Medium
TXN-003812,2026-03-11,20:45:21,CUST-0270,Davis-Cruz,EUR/CHF,1594.68,DE,API,Low
TXN-001398,2026-02-28,18:12:23,CUST-0007,"Mann, Martin and Oconnell",EUR/CHF,2597.89,PL,Online,Low
